"timestamp","scene name","event"
"1697301738579","02-TrackingScene","Right IndexTip"
"1697301738763","02-TrackingScene","Right IndexTip"
"1697301738834","02-TrackingScene","Right IndexTip"
"1697301739592","02-TrackingScene","target_lost"
"1697301742188","02-TrackingScene","target_found"
"1697301742576","02-TrackingScene","Right IndexTip"
"1697301744110","02-TrackingScene","Right MiddleTip"
"1697301744122","02-TrackingScene","Right RingTip"
"1697301744967","02-TrackingScene","Right IndexTip"
"1697301745134","02-TrackingScene","Right MiddleTip"
"1697301745185","02-TrackingScene","Right RingTip"
"1697301746039","02-TrackingScene","Right IndexTip"
"1697301746078","02-TrackingScene","Right IndexTip"
"1697301746208","02-TrackingScene","Right IndexTip"
"1697301746453","02-TrackingScene","Right IndexTip"
"1697301747854","02-TrackingScene","target_lost"
"1697301751053","02-TrackingScene","target_found"
"1697301752036","02-TrackingScene","Right IndexTip"
"1697301752806","02-TrackingScene","Right MiddleTip"
"1697301753248","02-TrackingScene","Right IndexTip"
"1697301753287","02-TrackingScene","Right MiddleTip"
"1697301754773","02-TrackingScene","Right MiddleTip"
"1697301754833","02-TrackingScene","Right IndexTip"
"1697301754897","02-TrackingScene","Right RingTip"
"1697301756150","02-TrackingScene","Right MiddleTip"
"1697301758750","02-TrackingScene","Right IndexTip"
"1697301759253","02-TrackingScene","Right MiddleTip"
"1697301760238","02-TrackingScene","Right MiddleTip"
"1697301762332","02-TrackingScene","Right IndexTip"
"1697301762673","02-TrackingScene","Right IndexTip"
"1697301763092","02-TrackingScene","Right IndexTip"
"1697301763322","02-TrackingScene","Right MiddleTip"
"1697301764436","02-TrackingScene","Right IndexTip"
"1697301765255","02-TrackingScene","Right IndexTip"
"1697301765635","02-TrackingScene","target_lost"
