"timestamp","scene name","event"
"1686332670969","02-TrackingScene","Right IndexTip"
"1686332670971","02-TrackingScene","Right ThumbTip"
"1686332670994","02-TrackingScene","Right MiddleTip"
"1686332671030","02-TrackingScene","Right RingTip"
"1686332671119","02-TrackingScene","Right IndexTip"
"1686332671248","02-TrackingScene","Right IndexTip"
"1686332671285","02-TrackingScene","Right ThumbTip"
"1686332671358","02-TrackingScene","Right Palm"
"1686332671371","02-TrackingScene","Right MiddleTip"
"1686332671409","02-TrackingScene","Right RingTip"
"1686332671411","02-TrackingScene","Right PinkyTip"
"1686332671440","02-TrackingScene","Right ThumbTip"
"1686332671501","02-TrackingScene","Right IndexTip"
"1686332671719","02-TrackingScene","Right IndexTip"
"1686332671954","02-TrackingScene","Right Palm"
"1686332672037","02-TrackingScene","Right IndexTip"
"1686332672270","02-TrackingScene","Right IndexTip"
"1686332672486","02-TrackingScene","Right Palm"
"1686332672519","02-TrackingScene","Right Palm"
"1686332672596","02-TrackingScene","Right IndexTip"
"1686332672888","02-TrackingScene","Right IndexTip"
"1686332673102","02-TrackingScene","Right IndexTip"
"1686332673168","02-TrackingScene","Right Palm"
"1686332673170","02-TrackingScene","Right ThumbTip"
"1686332673192","02-TrackingScene","Right MiddleTip"
"1686332673230","02-TrackingScene","Right RingTip"
"1686332673231","02-TrackingScene","Right PinkyTip"
"1686332673354","02-TrackingScene","Right ThumbTip"
"1686332673368","02-TrackingScene","Right IndexTip"
"1686332673397","02-TrackingScene","Right Palm"
"1686332673703","02-TrackingScene","Right Palm"
"1686332673720","02-TrackingScene","Right ThumbTip"
"1686332673769","02-TrackingScene","Right Palm"
"1686332673771","02-TrackingScene","Right IndexTip"
"1686332673772","02-TrackingScene","Right MiddleTip"
"1686332674085","02-TrackingScene","Right Palm"
"1686332674101","02-TrackingScene","Right MiddleTip"
"1686332674103","02-TrackingScene","Right ThumbTip"
"1686332674120","02-TrackingScene","Right PinkyTip"
"1686332674202","02-TrackingScene","Right ThumbTip"
"1686332674279","02-TrackingScene","Right IndexTip"
"1686332674431","02-TrackingScene","Right IndexTip"
"1686332675267","02-TrackingScene","Right Palm"
"1686332675428","02-TrackingScene","Right IndexTip"
"1686332675429","02-TrackingScene","Right ThumbTip"
"1686332675623","02-TrackingScene","Right Palm"
"1686332675700","02-TrackingScene","Right Palm"
"1686332675722","02-TrackingScene","Right IndexTip"
"1686332676159","02-TrackingScene","target_lost"
"1686332686045","02-TrackingScene","target_found"
"1686332686059","02-TrackingScene","Right Palm"
"1686332686118","02-TrackingScene","Right ThumbTip"
"1686332686119","02-TrackingScene","Right IndexTip"
"1686332686353","02-TrackingScene","Right Palm"
"1686332686354","02-TrackingScene","Right IndexTip"
"1686332686428","02-TrackingScene","Right MiddleTip"
"1686332686470","02-TrackingScene","Right Palm"
"1686332686471","02-TrackingScene","Right ThumbTip"
"1686332686520","02-TrackingScene","Right IndexTip"
"1686332686537","02-TrackingScene","Right Palm"
"1686332686796","02-TrackingScene","Right Palm"
"1686332686801","02-TrackingScene","Right MiddleTip"
"1686332686821","02-TrackingScene","Right ThumbTip"
"1686332686823","02-TrackingScene","Right RingTip"
"1686332686824","02-TrackingScene","Right PinkyTip"
"1686332686975","02-TrackingScene","Right Palm"
"1686332687451","02-TrackingScene","Right IndexTip"
"1686332687612","02-TrackingScene","Right IndexTip"
"1686332687969","02-TrackingScene","Right IndexTip"
"1686332688192","02-TrackingScene","Right IndexTip"
"1686332688267","02-TrackingScene","Right Palm"
"1686332688288","02-TrackingScene","Right ThumbTip"
