"timestamp","scene name","event"
"1702074967524","02-TrackingScene","Right ThumbTip"
"1702074967899","02-TrackingScene","Right IndexTip"
"1702074967971","02-TrackingScene","Right IndexTip"
"1702074968006","02-TrackingScene","Right IndexTip"
"1702074968175","02-TrackingScene","Right Palm"
"1702074968207","02-TrackingScene","Right IndexTip"
"1702074968241","02-TrackingScene","Right MiddleTip"
"1702074968267","02-TrackingScene","Right IndexTip"
"1702074968361","02-TrackingScene","Right MiddleTip"
"1702074968508","02-TrackingScene","Right IndexTip"
"1702074968511","02-TrackingScene","Right ThumbTip"
"1702074968659","02-TrackingScene","Right ThumbTip"
"1702074969491","02-TrackingScene","Right ThumbTip"
"1702074969606","02-TrackingScene","Right IndexTip"
"1702074970425","02-TrackingScene","Right IndexTip"
"1702074970942","02-TrackingScene","Right ThumbTip"
"1702074971387","02-TrackingScene","Right IndexTip"
"1702074971507","02-TrackingScene","Right ThumbTip"
"1702074972041","02-TrackingScene","Right IndexTip"
"1702074972330","02-TrackingScene","Right MiddleTip"
"1702074972441","02-TrackingScene","Right ThumbTip"
"1702074972443","02-TrackingScene","Right RingTip"
"1702074972445","02-TrackingScene","Right PinkyTip"
"1702074972498","02-TrackingScene","Right Palm"
"1702074972500","02-TrackingScene","Right ThumbTip"
"1702074972743","02-TrackingScene","Right RingTip"
"1702074972776","02-TrackingScene","Right ThumbTip"
"1702074972820","02-TrackingScene","Right RingTip"
"1702074972860","02-TrackingScene","Right MiddleTip"
"1702074973140","02-TrackingScene","Right IndexTip"
"1702074973231","02-TrackingScene","Right Palm"
"1702074973233","02-TrackingScene","Right ThumbTip"
"1702074973245","02-TrackingScene","Right MiddleTip"
"1702074973380","02-TrackingScene","Right PinkyTip"
"1702074973410","02-TrackingScene","Right RingTip"
"1702074973605","02-TrackingScene","Right Palm"
"1702074973627","02-TrackingScene","Right MiddleTip"
"1702074973690","02-TrackingScene","Right IndexTip"
"1702074973795","02-TrackingScene","Right PinkyTip"
"1702074973881","02-TrackingScene","Right RingTip"
"1702074973968","02-TrackingScene","Right Palm"
"1702074974091","02-TrackingScene","Right RingTip"
"1702074974125","02-TrackingScene","Right ThumbTip"
"1702074974168","02-TrackingScene","Right Palm"
"1702074974274","02-TrackingScene","Right ThumbTip"
"1702074974277","02-TrackingScene","Right MiddleTip"
"1702074974278","02-TrackingScene","Right Palm"
"1702074974279","02-TrackingScene","Right RingTip"
"1702074974280","02-TrackingScene","Right PinkyTip"
"1702074974515","02-TrackingScene","Right IndexTip"
"1702074974626","02-TrackingScene","Right MiddleTip"
"1702074974702","02-TrackingScene","Right IndexTip"
"1702074974994","02-TrackingScene","Right ThumbTip"
"1702074975072","02-TrackingScene","Right Palm"
"1702074975092","02-TrackingScene","Right MiddleTip"
"1702074975145","02-TrackingScene","Right PinkyTip"
"1702074975168","02-TrackingScene","Right Palm"
"1702074975170","02-TrackingScene","Right RingTip"
"1702074975257","02-TrackingScene","Right Palm"
"1702074975331","02-TrackingScene","Right ThumbTip"
"1702074975383","02-TrackingScene","Right IndexTip"
"1702074975384","02-TrackingScene","Right Palm"
"1702074975795","02-TrackingScene","Right IndexTip"
"1702074976083","02-TrackingScene","Right ThumbTip"
"1702074976087","02-TrackingScene","Right MiddleTip"
"1702074976090","02-TrackingScene","Right RingTip"
"1702074976091","02-TrackingScene","Right IndexTip"
"1702074976093","02-TrackingScene","Right PinkyTip"
"1702074976110","02-TrackingScene","Right Palm"
"1702074976396","02-TrackingScene","Right IndexTip"
"1702074976650","02-TrackingScene","Right ThumbTip"
"1702074977030","02-TrackingScene","Right IndexTip"
"1702074977285","02-TrackingScene","Right ThumbTip"
"1702074977419","02-TrackingScene","Right IndexTip"
"1702074977858","02-TrackingScene","target_lost"
"1702074988616","02-TrackingScene","target_found"
"1702074988883","02-TrackingScene","Right IndexTip"
"1702074988900","02-TrackingScene","Right MiddleTip"
"1702074989283","02-TrackingScene","Right MiddleTip"
"1702074989975","02-TrackingScene","target_lost"
"1702075003196","02-TrackingScene","target_found"
"1702075003215","02-TrackingScene","Right ThumbTip"
"1702075003216","02-TrackingScene","Right MiddleTip"
"1702075003218","02-TrackingScene","Right RingTip"
"1702075003257","02-TrackingScene","Right PinkyTip"
"1702075003327","02-TrackingScene","Right MiddleTip"
"1702075003345","02-TrackingScene","Right PinkyTip"
"1702075003382","02-TrackingScene","Right MiddleTip"
"1702075003558","02-TrackingScene","Right IndexTip"
"1702075004062","02-TrackingScene","Right MiddleTip"
"1702075004377","02-TrackingScene","Right MiddleTip"
"1702075004625","02-TrackingScene","Right ThumbTip"
"1702075004626","02-TrackingScene","Right RingTip"
"1702075004642","02-TrackingScene","Right PinkyTip"
"1702075005231","02-TrackingScene","Right IndexTip"
"1702075005253","02-TrackingScene","Right MiddleTip"
"1702075005309","02-TrackingScene","Right MiddleTip"
"1702075005722","02-TrackingScene","Right IndexTip"
"1702075005740","02-TrackingScene","Right MiddleTip"
"1702075005892","02-TrackingScene","Right ThumbTip"
"1702075006408","02-TrackingScene","Right ThumbTip"
"1702075006413","02-TrackingScene","Right RingTip"
"1702075006415","02-TrackingScene","Right PinkyTip"
"1702075006491","02-TrackingScene","Right Palm"
"1702075006509","02-TrackingScene","Right MiddleTip"
"1702075006548","02-TrackingScene","Right MiddleTip"
"1702075006633","02-TrackingScene","Right MiddleTip"
"1702075006713","02-TrackingScene","Right MiddleTip"
"1702075006716","02-TrackingScene","Right IndexTip"
"1702075006734","02-TrackingScene","Right RingTip"
"1702075006736","02-TrackingScene","Right PinkyTip"
"1702075006760","02-TrackingScene","Right ThumbTip"
"1702075007079","02-TrackingScene","Right IndexTip"
"1702075007319","02-TrackingScene","Right IndexTip"
"1702075007838","02-TrackingScene","Right MiddleTip"
"1702075007906","02-TrackingScene","Right MiddleTip"
"1702075008052","02-TrackingScene","Right ThumbTip"
"1702075008230","02-TrackingScene","Right IndexTip"
"1702075008743","02-TrackingScene","Right IndexTip"
"1702075008829","02-TrackingScene","Right MiddleTip"
"1702075009506","02-TrackingScene","Right ThumbTip"
"1702075009543","02-TrackingScene","Right RingTip"
"1702075009841","02-TrackingScene","Right ThumbTip"
"1702075010034","02-TrackingScene","Right IndexTip"
"1702075010052","02-TrackingScene","Right RingTip"
"1702075010071","02-TrackingScene","Right PinkyTip"
"1702075010107","02-TrackingScene","Right IndexTip"
"1702075010193","02-TrackingScene","Right MiddleTip"
"1702075010237","02-TrackingScene","Right ThumbTip"
"1702075010239","02-TrackingScene","Right RingTip"
"1702075010638","02-TrackingScene","Right IndexTip"
