"timestamp","cam_pos","cam_rot","rif_pos","rif_rot","rpa_pos","rpa_rot","act_pos","act_rot"
"1697488506300","(-0.095578, 0.357212, 0.038570)","(0.785051, 0.085322, 0.050617, 0.611435)","(-0.009717, 0.044083, -0.032155)","(0.614332, -0.017885, -0.178259, 0.768440)","(0.030876, 0.116842, -0.112248)","(0.260904, 0.104121, -0.219862, 0.934210)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697488506322","(-0.095161, 0.357638, 0.038700)","(0.784487, 0.084677, 0.050357, 0.612270)","(-0.008007, 0.042674, -0.033252)","(0.619484, -0.007038, -0.170604, 0.766214)","(0.030780, 0.116693, -0.112531)","(0.265777, 0.103394, -0.213538, 0.934384)","(-0.000246, 0.000610, -0.000037)","(0.009065, 0.000346, -0.001221, 0.999958)"
"1697488506338","(-0.094999, 0.358420, 0.033433)","(0.778213, 0.085999, 0.050589, 0.620024)","(-0.006482, 0.040521, -0.034656)","(0.610943, 0.000228, -0.168564, 0.773521)","(0.031078, 0.113980, -0.114907)","(0.259554, 0.102199, -0.212541, 0.936490)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697488506362","(-0.094448, 0.358916, 0.034150)","(0.777575, 0.085670, 0.050924, 0.620842)","(-0.004504, 0.039094, -0.035358)","(0.616447, 0.009456, -0.169789, 0.768815)","(0.031496, 0.114009, -0.114789)","(0.264231, 0.108433, -0.211762, 0.934656)","(-0.000298, 0.000310, -0.000106)","(0.008650, -0.000381, -0.001630, 0.999961)"
"1697488506383","(-0.094891, 0.359383, 0.028957)","(0.771089, 0.087333, 0.051011, 0.628644)","(-0.001468, 0.035895, -0.037305)","(0.616640, 0.018058, -0.164875, 0.769575)","(0.032717, 0.111752, -0.116630)","(0.264465, 0.113067, -0.204446, 0.935669)","(-0.000279, 0.001688, 0.000138)","(-0.018969, -0.001169, -0.009566, 0.999774)"
"1697488506402","(-0.100718, 0.354913, 0.043453)","(0.781492, 0.094589, 0.057811, 0.613988)","(-0.001943, 0.035573, -0.036115)","(0.630733, 0.027980, -0.157854, 0.759260)","(0.030574, 0.115023, -0.112571)","(0.280833, 0.120543, -0.193614, 0.932264)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697488506414","(-0.099577, 0.355618, 0.044133)","(0.780670, 0.095349, 0.057798, 0.614916)","(-0.000379, 0.034854, -0.036630)","(0.633265, 0.033497, -0.151058, 0.758310)","(0.031018, 0.115442, -0.112322)","(0.284436, 0.122608, -0.186433, 0.932366)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697488506440","(-0.098836, 0.356296, 0.045075)","(0.779745, 0.096592, 0.057796, 0.615895)","(0.000068, 0.034669, -0.036929)","(0.634839, 0.036355, -0.149501, 0.757171)","(0.030989, 0.115444, -0.112387)","(0.285518, 0.122875, -0.188403, 0.931604)","null","null"
"1697488506984","(-0.079216, 0.375124, 0.028958)","(0.767635, 0.104990, 0.036199, 0.631192)","(0.013485, 0.040438, -0.037343)","(0.616217, 0.041302, -0.105904, 0.779330)","(0.040777, 0.116930, -0.118490)","(0.265849, 0.100331, -0.173178, 0.943010)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697488507001","(-0.079216, 0.375124, 0.028958)","(0.767635, 0.104990, 0.036199, 0.631192)","(0.013485, 0.040438, -0.037343)","(0.616217, 0.041302, -0.105904, 0.779330)","(0.040777, 0.116930, -0.118490)","(0.265849, 0.100331, -0.173178, 0.943010)","(0.000001, -0.000001, -0.000001)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697488507020","(-0.078759, 0.374288, 0.029334)","(0.765641, 0.105013, 0.036129, 0.633610)","(0.014994, 0.038044, -0.039486)","(0.613496, 0.046839, -0.105992, 0.781149)","(0.041231, 0.116065, -0.120170)","(0.273053, 0.107399, -0.168263, 0.941061)","(0.000001, -0.000001, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697488507048","(-0.078779, 0.373507, 0.028831)","(0.763748, 0.104595, 0.036393, 0.635944)","(0.017303, 0.036150, -0.040029)","(0.597074, 0.056196, -0.107329, 0.792985)","(0.042245, 0.115703, -0.120674)","(0.277953, 0.115478, -0.164123, 0.939399)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697488507064","(-0.078820, 0.373572, 0.027927)","(0.764244, 0.105068, 0.036050, 0.635289)","(0.021016, 0.034157, -0.040731)","(0.558962, 0.073553, -0.106290, 0.819057)","(0.044343, 0.115449, -0.121144)","(0.285106, 0.123409, -0.158159, 0.937268)","(-0.000478, 0.001066, -0.000196)","(0.002410, 0.000186, -0.003167, 0.999992)"
"1697488507082","(-0.080406, 0.372489, 0.026228)","(0.763421, 0.108116, 0.037456, 0.635686)","(0.023162, 0.032502, -0.041389)","(0.558261, 0.078219, -0.100308, 0.819857)","(0.045155, 0.114188, -0.121757)","(0.283128, 0.127125, -0.150125, 0.938691)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697488507099","(-0.080515, 0.372676, 0.026407)","(0.765285, 0.109246, 0.037828, 0.633225)","(0.023162, 0.032502, -0.041389)","(0.558261, 0.078219, -0.100308, 0.819857)","(0.045155, 0.114188, -0.121757)","(0.283128, 0.127125, -0.150125, 0.938691)","(0.000001, -0.000001, 0.000001)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697488507122","(-0.080722, 0.372734, 0.026559)","(0.765967, 0.109842, 0.038145, 0.632278)","(0.023252, 0.032525, -0.041385)","(0.558261, 0.078219, -0.100308, 0.819857)","(0.045246, 0.114211, -0.121753)","(0.283128, 0.127125, -0.150125, 0.938691)","null","null"
"1697488507487","(-0.081822, 0.375720, 0.035843)","(0.742093, 0.118679, 0.046139, 0.658092)","(0.041019, 0.015773, -0.049915)","(0.604268, 0.132283, -0.093571, 0.780132)","(0.051697, 0.105871, -0.122404)","(0.325692, 0.163097, -0.123610, 0.923063)","(-0.000473, 0.000078, -0.000087)","(0.001223, -0.000222, -0.001329, 0.999998)"
"1697488507508","(-0.081891, 0.374589, 0.036229)","(0.738556, 0.119304, 0.047445, 0.661854)","(0.042252, 0.016270, -0.049818)","(0.592709, 0.137858, -0.087823, 0.788656)","(0.052111, 0.106168, -0.122565)","(0.324385, 0.162043, -0.119256, 0.924281)","(0.000000, 0.000000, -0.000002)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697488507527","(-0.081760, 0.374034, 0.036896)","(0.736913, 0.118788, 0.048168, 0.663723)","(0.042251, 0.016274, -0.049812)","(0.592709, 0.137858, -0.087823, 0.788656)","(0.052110, 0.106172, -0.122558)","(0.324385, 0.162043, -0.119256, 0.924281)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697488507546","(-0.081968, 0.373539, 0.037536)","(0.734593, 0.118601, 0.048578, 0.666294)","(0.042482, 0.016765, -0.049588)","(0.583958, 0.143185, -0.091738, 0.793773)","(0.052072, 0.106329, -0.122623)","(0.323459, 0.163044, -0.127775, 0.923290)","(-0.000001, 0.000001, -0.000003)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697488507561","(-0.082158, 0.373300, 0.038151)","(0.732581, 0.118030, 0.048931, 0.668580)","(0.042447, 0.017655, -0.048867)","(0.574372, 0.145917, -0.093401, 0.800051)","(0.052100, 0.106618, -0.122464)","(0.319515, 0.163098, -0.135943, 0.923488)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697488507578","(-0.082007, 0.372586, 0.038355)","(0.730833, 0.117354, 0.049427, 0.670573)","(0.042879, 0.018261, -0.048574)","(0.570257, 0.149371, -0.093484, 0.802344)","(0.052149, 0.106935, -0.122300)","(0.315154, 0.165116, -0.139947, 0.924029)","(-0.000001, 0.000001, -0.000003)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697488507599","(-0.081787, 0.372185, 0.038426)","(0.729244, 0.117239, 0.050538, 0.672238)","(0.042974, 0.017800, -0.049182)","(0.572894, 0.151035, -0.095991, 0.799854)","(0.052245, 0.106828, -0.122223)","(0.313981, 0.166563, -0.141675, 0.923905)","(0.000000, 0.000001, -0.000005)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697488507621","(-0.081568, 0.371810, 0.038991)","(0.727559, 0.116117, 0.053734, 0.674009)","(0.043064, 0.017048, -0.049634)","(0.577484, 0.151473, -0.097536, 0.796276)","(0.052426, 0.106453, -0.121955)","(0.313859, 0.166917, -0.142089, 0.923819)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697488507656","(-0.081659, 0.371542, 0.039815)","(0.726853, 0.116518, 0.054954, 0.674602)","(0.043197, 0.016264, -0.049820)","(0.579416, 0.152060, -0.098095, 0.794690)","(0.052482, 0.105888, -0.121828)","(0.314575, 0.167217, -0.142074, 0.923524)","(-0.000001, -0.000008, 0.000010)","(0.000034, -0.000001, -0.000030, 1.000000)"
"1697488507671","(-0.081959, 0.370992, 0.039760)","(0.725642, 0.116517, 0.055490, 0.675861)","(0.043322, 0.015760, -0.049911)","(0.579577, 0.153303, -0.098780, 0.794249)","(0.052414, 0.105383, -0.121883)","(0.314741, 0.167104, -0.142090, 0.923485)","(0.000000, 0.000001, -0.000003)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697488507688","(-0.081915, 0.370518, 0.039116)","(0.725449, 0.116084, 0.055388, 0.676151)","(0.043381, 0.014977, -0.050032)","(0.579179, 0.153527, -0.098716, 0.794504)","(0.052435, 0.104879, -0.121831)","(0.317402, 0.166864, -0.140219, 0.922904)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697488507699","(-0.081829, 0.370229, 0.039341)","(0.725366, 0.115840, 0.055189, 0.676299)","(0.043370, 0.014678, -0.050158)","(0.579905, 0.152762, -0.098547, 0.794143)","(0.052507, 0.104550, -0.122016)","(0.317266, 0.166275, -0.138615, 0.923299)","(0.000000, 0.000001, -0.000003)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697488507726","(-0.082170, 0.369845, 0.038873)","(0.725623, 0.115499, 0.054531, 0.676134)","(0.043382, 0.014622, -0.050137)","(0.579905, 0.152762, -0.098547, 0.794143)","(0.052519, 0.104493, -0.121995)","(0.317266, 0.166275, -0.138615, 0.923299)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697488507748","(-0.082114, 0.369355, 0.038698)","(0.726129, 0.115299, 0.053479, 0.675709)","(0.043330, 0.014220, -0.050029)","(0.579417, 0.153555, -0.097090, 0.794526)","(0.052222, 0.104021, -0.121965)","(0.316238, 0.165852, -0.136277, 0.924076)","(0.000136, 0.000001, 0.000312)","(-0.001452, 0.000279, -0.001637, 0.999998)"
"1697488507766","(-0.083774, 0.368506, 0.038717)","(0.727908, 0.116162, 0.054127, 0.673593)","(0.043553, 0.014119, -0.050267)","(0.578593, 0.156268, -0.092403, 0.795155)","(0.051694, 0.104067, -0.122051)","(0.315733, 0.166006, -0.131146, 0.924962)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697488507781","(-0.084080, 0.368075, 0.037919)","(0.729294, 0.115683, 0.053497, 0.672224)","(0.043764, 0.013838, -0.050117)","(0.577782, 0.156062, -0.090959, 0.795952)","(0.051846, 0.103643, -0.122091)","(0.314642, 0.165256, -0.129582, 0.925689)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697488507796","(-0.084024, 0.367497, 0.037434)","(0.730625, 0.115331, 0.053043, 0.670875)","(0.043763, 0.013703, -0.050113)","(0.577782, 0.156062, -0.090959, 0.795952)","(0.051846, 0.103508, -0.122087)","(0.314642, 0.165256, -0.129582, 0.925689)","null","null"
"1697488508005","(-0.084469, 0.357039, 0.037137)","(0.750508, 0.120258, 0.039781, 0.648609)","(0.043855, 0.011848, -0.047907)","(0.572002, 0.165942, -0.089351, 0.798307)","(0.049389, 0.099806, -0.121958)","(0.297064, 0.163619, -0.170447, 0.925165)","(0.000006, 0.000043, -0.000017)","(-0.000540, 0.000007, -0.000157, 1.000000)"
"1697488508019","(-0.084342, 0.356348, 0.037248)","(0.751580, 0.120579, 0.040431, 0.647267)","(0.043743, 0.012844, -0.047795)","(0.575008, 0.163844, -0.087716, 0.796761)","(0.049603, 0.100740, -0.121647)","(0.301322, 0.160608, -0.145919, 0.928503)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697488508049","(-0.084091, 0.355962, 0.037309)","(0.752068, 0.121117, 0.040956, 0.646566)","(0.044382, 0.012908, -0.047638)","(0.577621, 0.164878, -0.089513, 0.794454)","(0.049915, 0.100601, -0.121726)","(0.303530, 0.161281, -0.130419, 0.929973)","(0.000000, -0.000005, -0.000003)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697488508069","(-0.083949, 0.355017, 0.037322)","(0.752885, 0.122472, 0.041142, 0.645347)","(0.043938, 0.012905, -0.046774)","(0.580003, 0.162907, -0.095362, 0.792442)","(0.049586, 0.099979, -0.121872)","(0.303396, 0.165656, -0.135665, 0.928496)","(0.000059, 0.000397, -0.000033)","(-0.003489, 0.000196, -0.001447, 0.999993)"
"1697488508090","(-0.084937, 0.353604, 0.039477)","(0.755141, 0.123294, 0.042588, 0.642454)","(0.043473, 0.013165, -0.045740)","(0.583614, 0.161752, -0.094913, 0.790077)","(0.048879, 0.100101, -0.121183)","(0.305339, 0.166618, -0.135417, 0.927723)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697488508112","(-0.084495, 0.352844, 0.039077)","(0.754938, 0.123301, 0.042429, 0.642702)","(0.043424, 0.013124, -0.045732)","(0.583615, 0.161752, -0.094912, 0.790077)","(0.048831, 0.100061, -0.121175)","(0.305339, 0.166618, -0.135417, 0.927722)","(0.000001, -0.000004, -0.000002)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697488508132","(-0.084163, 0.352325, 0.039374)","(0.754792, 0.123424, 0.042460, 0.642847)","(0.043088, 0.013233, -0.044972)","(0.581469, 0.160894, -0.094794, 0.791847)","(0.048471, 0.099512, -0.121218)","(0.304438, 0.165659, -0.136781, 0.927990)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697488508142","(-0.083614, 0.351212, 0.038741)","(0.753951, 0.123226, 0.042974, 0.643838)","(0.042332, 0.013364, -0.044468)","(0.582313, 0.158786, -0.093957, 0.791752)","(0.047954, 0.099136, -0.121188)","(0.303288, 0.163638, -0.137244, 0.928657)","(0.000146, 0.000760, 0.000028)","(-0.004807, 0.000672, -0.003261, 0.999983)"
"1697488508165","(-0.085733, 0.349048, 0.042040)","(0.756371, 0.125029, 0.046547, 0.640394)","(0.042086, 0.013220, -0.044317)","(0.585654, 0.160602, -0.090219, 0.789352)","(0.047249, 0.099761, -0.120202)","(0.307305, 0.164660, -0.133224, 0.927740)","null","null"
