"timestamp","scene name","event"
"1697309754225","02-TrackingScene","Right IndexTip"
"1697309755076","02-TrackingScene","Right IndexTip"
"1697309756285","02-TrackingScene","Right IndexTip"
"1697309756774","02-TrackingScene","Right IndexTip"
"1697309756866","02-TrackingScene","Right IndexTip"
"1697309757104","02-TrackingScene","Right IndexTip"
"1697309757172","02-TrackingScene","Right IndexTip"
"1697309759255","02-TrackingScene","target_lost"
"1697309760756","02-TrackingScene","target_found"
"1697309761080","02-TrackingScene","Right IndexTip"
"1697309761590","02-TrackingScene","Right IndexTip"
"1697309762424","02-TrackingScene","Right IndexTip"
"1697309763468","02-TrackingScene","Right IndexTip"
"1697309763981","02-TrackingScene","Right IndexTip"
"1697309765800","02-TrackingScene","Right IndexTip"
"1697309767557","02-TrackingScene","Right IndexTip"
"1697309768613","02-TrackingScene","Right IndexTip"
"1697309769525","02-TrackingScene","Right IndexTip"
"1697309770673","02-TrackingScene","Right IndexTip"
"1697309772076","02-TrackingScene","Right IndexTip"
"1697309773367","02-TrackingScene","Right IndexTip"
"1697309774679","02-TrackingScene","Right IndexTip"
"1697309775821","02-TrackingScene","Right IndexTip"
"1697309776679","02-TrackingScene","Right IndexTip"
"1697309778091","02-TrackingScene","Right IndexTip"
"1697309779228","02-TrackingScene","Right IndexTip"
"1697309781205","02-TrackingScene","Right IndexTip"
"1697309782826","02-TrackingScene","Right IndexTip"
"1697309783995","02-TrackingScene","Right IndexTip"
"1697309785723","02-TrackingScene","Right IndexTip"
"1697309787418","02-TrackingScene","Right IndexTip"
"1697309788969","02-TrackingScene","Right IndexTip"
"1697309789848","02-TrackingScene","Right IndexTip"
"1697309791006","02-TrackingScene","Right IndexTip"
"1697309792420","02-TrackingScene","Right IndexTip"
"1697309794440","02-TrackingScene","Right IndexTip"
"1697309794796","02-TrackingScene","Right MiddleTip"
"1697309795757","02-TrackingScene","Right IndexTip"
"1697309797582","02-TrackingScene","Right IndexTip"
"1697309798893","02-TrackingScene","Right IndexTip"
"1697309799860","02-TrackingScene","Right IndexTip"
"1697309801257","02-TrackingScene","Right IndexTip"
"1697309802210","02-TrackingScene","Right IndexTip"
"1697309803819","02-TrackingScene","Right IndexTip"
"1697309805059","02-TrackingScene","Right IndexTip"
"1697309805979","02-TrackingScene","target_lost"
"1697309841723","02-TrackingScene","target_found"
"1697309854313","02-TrackingScene","target_lost"
"1697309855286","02-TrackingScene","target_found"
"1697309858046","02-TrackingScene","target_lost"
"1697309864496","02-TrackingScene","target_found"
"1697309865058","02-TrackingScene","Right IndexTip"
"1697309865714","02-TrackingScene","Right MiddleTip"
"1697309866586","02-TrackingScene","Right IndexTip"
"1697309871545","02-TrackingScene","target_lost"
"1697309873020","02-TrackingScene","target_found"
"1697309875515","02-TrackingScene","Right IndexTip"
"1697309875747","02-TrackingScene","target_lost"
"1697309878042","02-TrackingScene","target_found"
"1697309878067","02-TrackingScene","Right IndexTip"
"1697309879306","02-TrackingScene","Right IndexTip"
"1697309880293","02-TrackingScene","Right IndexTip"
"1697309881551","02-TrackingScene","Right IndexTip"
"1697309881753","02-TrackingScene","Right IndexTip"
"1697309883707","02-TrackingScene","Right IndexTip"
"1697309885105","02-TrackingScene","Right IndexTip"
"1697309887248","02-TrackingScene","Right IndexTip"
"1697309888816","02-TrackingScene","Right IndexTip"
"1697309890402","02-TrackingScene","Right IndexTip"
"1697309890748","02-TrackingScene","Right IndexTip"
"1697309890827","02-TrackingScene","Right IndexTip"
"1697309891472","02-TrackingScene","Right IndexTip"
"1697309892935","02-TrackingScene","Right IndexTip"
"1697309894093","02-TrackingScene","Right IndexTip"
"1697309895875","02-TrackingScene","Right IndexTip"
"1697309897336","02-TrackingScene","Right IndexTip"
"1697309898890","02-TrackingScene","Right IndexTip"
"1697309900297","02-TrackingScene","Right IndexTip"
"1697309901724","02-TrackingScene","Right IndexTip"
"1697309902725","02-TrackingScene","Right IndexTip"
"1697309904504","02-TrackingScene","Right IndexTip"
"1697309905395","02-TrackingScene","Right IndexTip"
"1697309907996","02-TrackingScene","Right IndexTip"
"1697309908230","02-TrackingScene","Right IndexTip"
"1697309908880","02-TrackingScene","target_lost"
