"timestamp","cam_pos","cam_rot","rif_pos","rif_rot","rpa_pos","rpa_rot","act_pos","act_rot"
"1686332100714","(-0.146951, 0.589281, 0.079265)","(0.594109, 0.078266, -0.028134, 0.800073)","(-0.069535, 0.060121, -0.283795)","(0.989160, -0.026166, 0.003261, -0.144454)","(-0.034111, 0.126124, -0.287322)","(0.543192, 0.029422, -0.138823, 0.827530)","(0.001549, -0.001766, -0.006754)","(-0.003855, -0.005520, 0.006076, 0.999959)"
"1686332100736","(-0.140481, 0.592112, 0.092029)","(0.597981, 0.078668, -0.035785, 0.796837)","(-0.074868, 0.065937, -0.274701)","(0.980197, -0.058207, -0.008381, -0.189091)","(-0.037061, 0.129152, -0.279622)","(0.555666, 0.041907, -0.150694, 0.816560)","(0.001976, -0.002606, -0.005649)","(-0.000212, -0.002873, 0.006715, 0.999973)"
"1686332100750","(-0.134005, 0.596812, 0.098503)","(0.599266, 0.076167, -0.042590, 0.795780)","(-0.077516, 0.069425, -0.268767)","(0.979716, -0.065329, -0.009940, -0.189183)","(-0.038894, 0.132128, -0.273880)","(0.555673, 0.040553, -0.157761, 0.815288)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686332100786","(-0.134045, 0.597062, 0.098606)","(0.599891, 0.075650, -0.042523, 0.795361)","(-0.077337, 0.067929, -0.264805)","(0.988514, -0.063673, -0.013956, -0.136350)","(-0.038774, 0.132054, -0.274030)","(0.554557, 0.040657, -0.158607, 0.815878)","(0.001845, -0.002209, -0.004467)","(0.001116, -0.000842, 0.005831, 0.999982)"
"1686332100799","(-0.128935, 0.601286, 0.101901)","(0.599687, 0.071803, -0.047289, 0.795603)","(-0.078608, 0.069541, -0.260174)","(0.991783, -0.064895, -0.015139, -0.109206)","(-0.039442, 0.134099, -0.269933)","(0.552246, 0.039791, -0.167879, 0.815634)","(0.001571, -0.001362, -0.003632)","(-0.005948, 0.001000, 0.003532, 0.999976)"
"1686332100818","(-0.126629, 0.602464, 0.112475)","(0.604722, 0.068402, -0.049100, 0.791974)","(-0.079163, 0.074440, -0.255897)","(0.990895, -0.068198, -0.014147, -0.115221)","(-0.039524, 0.138830, -0.264809)","(0.557392, 0.038022, -0.169967, 0.811775)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686332100836","(-0.126645, 0.602543, 0.112554)","(0.604492, 0.067552, -0.049108, 0.792221)","(-0.079123, 0.072991, -0.256285)","(0.993145, -0.064840, -0.012662, -0.096433)","(-0.039518, 0.138578, -0.264830)","(0.558380, 0.037474, -0.168478, 0.811433)","(0.001468, -0.001391, -0.004297)","(-0.001782, 0.000231, 0.004775, 0.999987)"
"1686332100852","(-0.122501, 0.604764, 0.118946)","(0.605919, 0.063694, -0.052681, 0.791221)","(-0.079915, 0.074213, -0.254714)","(0.991954, -0.072858, -0.014152, -0.102565)","(-0.039210, 0.140690, -0.260395)","(0.564029, 0.038321, -0.172870, 0.806548)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686332100878","(-0.122587, 0.604850, 0.118875)","(0.606156, 0.062921, -0.053201, 0.791066)","(-0.081126, 0.073369, -0.259630)","(0.988671, -0.088712, -0.021906, -0.119079)","(-0.038705, 0.140602, -0.260718)","(0.564850, 0.046953, -0.177767, 0.804450)","(0.001753, -0.000069, -0.004728)","(0.003307, 0.000161, 0.001864, 0.999993)"
"1686332100900","(-0.122099, 0.606228, 0.119487)","(0.604317, 0.060028, -0.055374, 0.792548)","(-0.082534, 0.071988, -0.255456)","(0.988896, -0.090607, -0.021232, -0.115863)","(-0.039863, 0.139053, -0.256975)","(0.562301, 0.045182, -0.179329, 0.805988)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686332100917","(-0.122044, 0.606241, 0.119283)","(0.605426, 0.059475, -0.055467, 0.791735)","(-0.082448, 0.072744, -0.263193)","(0.985085, -0.087408, -0.010204, -0.147863)","(-0.039799, 0.138987, -0.256868)","(0.563593, 0.041578, -0.174560, 0.806327)","(0.001689, -0.000598, -0.004832)","(-0.005260, -0.000850, 0.002280, 0.999983)"
