"timestamp","scene name","event"
"1686332182985","02-TrackingScene","Right IndexTip"
"1686332183434","02-TrackingScene","Right IndexTip"
"1686332183890","02-TrackingScene","Right IndexTip"
"1686332184302","02-TrackingScene","Right ThumbTip"
"1686332184320","02-TrackingScene","Right IndexTip"
"1686332184832","02-TrackingScene","Right IndexTip"
"1686332185354","02-TrackingScene","Right IndexTip"
"1686332186033","02-TrackingScene","Right IndexTip"
"1686332186166","02-TrackingScene","Right ThumbTip"
"1686332186788","02-TrackingScene","Right IndexTip"
"1686332186835","02-TrackingScene","Right ThumbTip"
"1686332187417","02-TrackingScene","Right IndexTip"
"1686332188035","02-TrackingScene","Right IndexTip"
"1686332188055","02-TrackingScene","Right ThumbTip"
"1686332188643","02-TrackingScene","Right IndexTip"
"1686332189184","02-TrackingScene","Right ThumbTip"
"1686332189185","02-TrackingScene","Right IndexTip"
"1686332189735","02-TrackingScene","Right IndexTip"
"1686332189769","02-TrackingScene","Right ThumbTip"
"1686332190185","02-TrackingScene","Right ThumbTip"
"1686332190186","02-TrackingScene","Right IndexTip"
"1686332190972","02-TrackingScene","Right IndexTip"
"1686332191106","02-TrackingScene","Right IndexTip"
"1686332191385","02-TrackingScene","Right IndexTip"
"1686332191418","02-TrackingScene","Right ThumbTip"
"1686332192066","02-TrackingScene","Right IndexTip"
"1686332192603","02-TrackingScene","Right IndexTip"
"1686332193337","02-TrackingScene","Right IndexTip"
"1686332193937","02-TrackingScene","Right IndexTip"
"1686332194437","02-TrackingScene","Right IndexTip"
"1686332194984","02-TrackingScene","Right ThumbTip"
"1686332195003","02-TrackingScene","Right IndexTip"
"1686332196544","02-TrackingScene","target_lost"
"1686332200310","02-TrackingScene","target_found"
"1686332202406","02-TrackingScene","Left Palm"
"1686332202554","02-TrackingScene","Left Palm"
"1686332202642","02-TrackingScene","Left Palm"
"1686332203087","02-TrackingScene","Right IndexTip"
"1686332203669","02-TrackingScene","Right IndexTip"
"1686332204189","02-TrackingScene","Right IndexTip"
"1686332204820","02-TrackingScene","Right IndexTip"
"1686332204937","02-TrackingScene","Right IndexTip"
"1686332205434","02-TrackingScene","Right IndexTip"
"1686332205472","02-TrackingScene","Right ThumbTip"
"1686332205558","02-TrackingScene","Right ThumbTip"
"1686332205984","02-TrackingScene","Right IndexTip"
"1686332206503","02-TrackingScene","Right IndexTip"
"1686332207117","02-TrackingScene","Right IndexTip"
"1686332207783","02-TrackingScene","Right IndexTip"
"1686332208282","02-TrackingScene","Right IndexTip"
"1686332208803","02-TrackingScene","Right IndexTip"
"1686332209369","02-TrackingScene","Right IndexTip"
"1686332210318","02-TrackingScene","Right IndexTip"
"1686332210404","02-TrackingScene","Right IndexTip"
"1686332211267","02-TrackingScene","Right IndexTip"
"1686332213367","02-TrackingScene","Right IndexTip"
"1686332213786","02-TrackingScene","Right ThumbTip"
"1686332213817","02-TrackingScene","Right IndexTip"
"1686332214234","02-TrackingScene","Right IndexTip"
"1686332214301","02-TrackingScene","Right ThumbTip"
"1686332214634","02-TrackingScene","Right IndexTip"
"1686332215638","02-TrackingScene","Right IndexTip"
"1686332215954","02-TrackingScene","Right IndexTip"
"1686332216418","02-TrackingScene","Right IndexTip"
"1686332216439","02-TrackingScene","Right ThumbTip"
"1686332216785","02-TrackingScene","Right IndexTip"
"1686332216821","02-TrackingScene","Right ThumbTip"
"1686332217236","02-TrackingScene","Right IndexTip"
"1686332217267","02-TrackingScene","Right ThumbTip"
"1686332217773","02-TrackingScene","Right IndexTip"
"1686332218570","02-TrackingScene","Right IndexTip"
"1686332219435","02-TrackingScene","Right IndexTip"
"1686332220036","02-TrackingScene","Right IndexTip"
"1686332220619","02-TrackingScene","Right IndexTip"
"1686332221235","02-TrackingScene","Right IndexTip"
"1686332221722","02-TrackingScene","Right IndexTip"
"1686332222200","02-TrackingScene","Right IndexTip"
"1686332222220","02-TrackingScene","Right ThumbTip"
"1686332222705","02-TrackingScene","Right IndexTip"
"1686332223271","02-TrackingScene","Right IndexTip"
"1686332223672","02-TrackingScene","Right IndexTip"
"1686332224185","02-TrackingScene","Right IndexTip"
"1686332224671","02-TrackingScene","Right IndexTip"
"1686332224675","02-TrackingScene","Right ThumbTip"
"1686332224889","02-TrackingScene","Right IndexTip"
"1686332224891","02-TrackingScene","Right ThumbTip"
"1686332225184","02-TrackingScene","Right IndexTip"
"1686332225236","02-TrackingScene","Right ThumbTip"
"1686332225719","02-TrackingScene","Right IndexTip"
"1686332225771","02-TrackingScene","Right ThumbTip"
"1686332226303","02-TrackingScene","Right IndexTip"
"1686332226343","02-TrackingScene","Right ThumbTip"
"1686332226804","02-TrackingScene","Right IndexTip"
"1686332227235","02-TrackingScene","Right IndexTip"
"1686332227286","02-TrackingScene","Right ThumbTip"
"1686332227822","02-TrackingScene","Right IndexTip"
"1686332228467","02-TrackingScene","Right IndexTip"
"1686332228485","02-TrackingScene","Right ThumbTip"
"1686332229156","02-TrackingScene","Right IndexTip"
"1686332229183","02-TrackingScene","Right ThumbTip"
"1686332229668","02-TrackingScene","Right IndexTip"
"1686332231104","02-TrackingScene","target_lost"
"1686332234406","02-TrackingScene","target_found"
"1686332235266","02-TrackingScene","Right IndexTip"
"1686332235500","02-TrackingScene","Right IndexTip"
"1686332235501","02-TrackingScene","Right ThumbTip"
"1686332235933","02-TrackingScene","Right IndexTip"
"1686332236019","02-TrackingScene","Right ThumbTip"
"1686332236033","02-TrackingScene","Right IndexTip"
"1686332236567","02-TrackingScene","Right IndexTip"
"1686332237103","02-TrackingScene","Right IndexTip"
"1686332237104","02-TrackingScene","Right ThumbTip"
"1686332237585","02-TrackingScene","Right IndexTip"
"1686332238119","02-TrackingScene","Right IndexTip"
"1686332238166","02-TrackingScene","Right ThumbTip"
"1686332238567","02-TrackingScene","Right IndexTip"
"1686332238568","02-TrackingScene","Right ThumbTip"
"1686332239121","02-TrackingScene","Right IndexTip"
"1686332239586","02-TrackingScene","Right IndexTip"
"1686332239588","02-TrackingScene","Right ThumbTip"
"1686332240732","02-TrackingScene","Right IndexTip"
"1686332241465","02-TrackingScene","Right IndexTip"
"1686332242118","02-TrackingScene","Right IndexTip"
"1686332242865","02-TrackingScene","Right IndexTip"
"1686332243432","02-TrackingScene","Right IndexTip"
"1686332243484","02-TrackingScene","Right ThumbTip"
"1686332243966","02-TrackingScene","Right IndexTip"
"1686332245187","02-TrackingScene","Right IndexTip"
"1686332245940","02-TrackingScene","Right IndexTip"
"1686332246419","02-TrackingScene","Right IndexTip"
"1686332246785","02-TrackingScene","Right IndexTip"
"1686332246819","02-TrackingScene","Right ThumbTip"
"1686332247349","02-TrackingScene","Right IndexTip"
"1686332247382","02-TrackingScene","Right IndexTip"
"1686332247820","02-TrackingScene","Right IndexTip"
"1686332248468","02-TrackingScene","Right IndexTip"
"1686332249386","02-TrackingScene","Right IndexTip"
"1686332249434","02-TrackingScene","Right ThumbTip"
"1686332250065","02-TrackingScene","Right IndexTip"
"1686332250220","02-TrackingScene","Right IndexTip"
"1686332250265","02-TrackingScene","Right IndexTip"
"1686332250332","02-TrackingScene","Right IndexTip"
"1686332250664","02-TrackingScene","Right IndexTip"
"1686332251018","02-TrackingScene","Right IndexTip"
"1686332251065","02-TrackingScene","Right IndexTip"
"1686332251665","02-TrackingScene","Right IndexTip"
"1686332252017","02-TrackingScene","Right IndexTip"
"1686332252603","02-TrackingScene","Right IndexTip"
"1686332253168","02-TrackingScene","Right IndexTip"
"1686332253235","02-TrackingScene","Right ThumbTip"
"1686332253621","02-TrackingScene","Right IndexTip"
"1686332253665","02-TrackingScene","Right ThumbTip"
"1686332254167","02-TrackingScene","Right IndexTip"
"1686332254518","02-TrackingScene","Right IndexTip"
"1686332255102","02-TrackingScene","Right IndexTip"
"1686332255436","02-TrackingScene","Right IndexTip"
"1686332255917","02-TrackingScene","Right IndexTip"
"1686332256467","02-TrackingScene","Right IndexTip"
"1686332256920","02-TrackingScene","Right IndexTip"
"1686332257368","02-TrackingScene","Right IndexTip"
"1686332257439","02-TrackingScene","Right ThumbTip"
"1686332257885","02-TrackingScene","Right IndexTip"
"1686332258396","02-TrackingScene","Right IndexTip"
"1686332258398","02-TrackingScene","Right ThumbTip"
"1686332258719","02-TrackingScene","Right IndexTip"
"1686332258732","02-TrackingScene","Right ThumbTip"
"1686332259221","02-TrackingScene","Right IndexTip"
"1686332260267","02-TrackingScene","Right IndexTip"
"1686332260665","02-TrackingScene","Right IndexTip"
"1686332261102","02-TrackingScene","Right IndexTip"
"1686332261137","02-TrackingScene","Right ThumbTip"
"1686332261621","02-TrackingScene","Right IndexTip"
"1686332262184","02-TrackingScene","Right IndexTip"
"1686332263668","02-TrackingScene","target_lost"
"1686332269123","02-TrackingScene","target_found"
