"timestamp","scene name","event"
"1697312797962","02-TrackingScene","Right IndexTip"
"1697312798952","02-TrackingScene","Right IndexTip"
"1697312799982","02-TrackingScene","Right MiddleTip"
"1697312800596","02-TrackingScene","Right IndexTip"
"1697312800646","02-TrackingScene","Right IndexTip"
"1697312803225","02-TrackingScene","Right IndexTip"
"1697312803760","02-TrackingScene","Right MiddleTip"
"1697312804007","02-TrackingScene","Right RingTip"
"1697312804094","02-TrackingScene","Right PinkyTip"
"1697312804727","02-TrackingScene","Right RingTip"
"1697312805819","02-TrackingScene","Right IndexTip"
"1697312808004","02-TrackingScene","Right IndexTip"
"1697312812354","02-TrackingScene","Right IndexTip"
"1697312814043","02-TrackingScene","Right MiddleTip"
"1697312815244","02-TrackingScene","Right MiddleTip"
"1697312815503","02-TrackingScene","Right RingTip"
"1697312815613","02-TrackingScene","Right ThumbTip"
"1697312815830","02-TrackingScene","Right RingTip"
"1697312815867","02-TrackingScene","Right PinkyTip"
"1697312818837","02-TrackingScene","Right MiddleTip"
"1697312821493","02-TrackingScene","Right MiddleTip"
"1697312822316","02-TrackingScene","Right ThumbTip"
"1697312822756","02-TrackingScene","Right MiddleTip"
"1697312823252","02-TrackingScene","Right IndexTip"
"1697312823285","02-TrackingScene","Right IndexTip"
"1697312824087","02-TrackingScene","Right MiddleTip"
"1697312826251","02-TrackingScene","Right MiddleTip"
"1697312826970","02-TrackingScene","Right IndexTip"
"1697312827100","02-TrackingScene","Right MiddleTip"
"1697312827281","02-TrackingScene","Right MiddleTip"
"1697312831052","02-TrackingScene","Right IndexTip"
"1697312832554","02-TrackingScene","target_lost"
"1697312833912","02-TrackingScene","target_found"
"1697312834913","02-TrackingScene","Right IndexTip"
"1697312835032","02-TrackingScene","Right IndexTip"
"1697312836270","02-TrackingScene","Right IndexTip"
"1697312837098","02-TrackingScene","Right IndexTip"
"1697312838848","02-TrackingScene","Right ThumbTip"
"1697312838884","02-TrackingScene","Right ThumbTip"
"1697312839054","02-TrackingScene","Right MiddleTip"
"1697312839056","02-TrackingScene","Right ThumbTip"
"1697312839438","02-TrackingScene","Right ThumbTip"
"1697312839521","02-TrackingScene","Right ThumbTip"
"1697312839586","02-TrackingScene","Right MiddleTip"
"1697312840070","02-TrackingScene","Right MiddleTip"
"1697312840457","02-TrackingScene","Right MiddleTip"
"1697312840965","02-TrackingScene","Right ThumbTip"
"1697312841204","02-TrackingScene","Right ThumbTip"
"1697312843407","02-TrackingScene","Right MiddleTip"
"1697312844518","02-TrackingScene","Right ThumbTip"
"1697312844708","02-TrackingScene","Right MiddleTip"
"1697312846683","02-TrackingScene","Right MiddleTip"
"1697312847806","02-TrackingScene","Right ThumbTip"
"1697312848478","02-TrackingScene","Right MiddleTip"
"1697312849676","02-TrackingScene","Right IndexTip"
"1697312850931","02-TrackingScene","Right IndexTip"
"1697312852245","02-TrackingScene","Right MiddleTip"
"1697312852559","02-TrackingScene","Right MiddleTip"
"1697312853118","02-TrackingScene","Right MiddleTip"
"1697312854539","02-TrackingScene","Right MiddleTip"
"1697312855629","02-TrackingScene","Right IndexTip"
"1697312855931","02-TrackingScene","Right IndexTip"
"1697312856188","02-TrackingScene","Right IndexTip"
"1697312856882","02-TrackingScene","Right IndexTip"
"1697312857828","02-TrackingScene","Right MiddleTip"
"1697312859488","02-TrackingScene","Right MiddleTip"
"1697312860526","02-TrackingScene","Right MiddleTip"
"1697312861867","02-TrackingScene","Right IndexTip"
"1697312862801","02-TrackingScene","Right IndexTip"
"1697312865181","02-TrackingScene","Right IndexTip"
"1697312867204","02-TrackingScene","Right MiddleTip"
"1697312868157","02-TrackingScene","Right MiddleTip"
"1697312868578","02-TrackingScene","Right MiddleTip"
"1697312868623","02-TrackingScene","Right MiddleTip"
"1697312869174","02-TrackingScene","Right MiddleTip"
"1697312869492","02-TrackingScene","Right ThumbTip"
"1697312869982","02-TrackingScene","Right IndexTip"
"1697312870217","02-TrackingScene","Right IndexTip"
"1697312870369","02-TrackingScene","Right IndexTip"
"1697312870718","02-TrackingScene","target_lost"
"1697312878137","02-TrackingScene","target_found"
"1697312878230","02-TrackingScene","Right IndexTip"
"1697312880797","02-TrackingScene","Right IndexTip"
"1697312881644","02-TrackingScene","Right IndexTip"
"1697312882161","02-TrackingScene","Right ThumbTip"
"1697312882550","02-TrackingScene","Right MiddleTip"
"1697312882723","02-TrackingScene","Right IndexTip"
"1697312886722","02-TrackingScene","Right IndexTip"
"1697312886830","02-TrackingScene","Right IndexTip"
"1697312887641","02-TrackingScene","Right MiddleTip"
"1697312888991","02-TrackingScene","Right IndexTip"
"1697312889914","02-TrackingScene","Right IndexTip"
"1697312890281","02-TrackingScene","Right IndexTip"
"1697312891541","02-TrackingScene","Right MiddleTip"
"1697312892154","02-TrackingScene","Right IndexTip"
"1697312899258","02-TrackingScene","Right IndexTip"
"1697312900146","02-TrackingScene","Right MiddleTip"
"1697312900152","02-TrackingScene","Right RingTip"
"1697312900153","02-TrackingScene","Right PinkyTip"
"1697312900291","02-TrackingScene","Right MiddleTip"
"1697312903812","02-TrackingScene","Right ThumbTip"
"1697312903861","02-TrackingScene","Right ThumbTip"
"1697312904331","02-TrackingScene","Right MiddleTip"
"1697312904845","02-TrackingScene","Right ThumbTip"
"1697312905873","02-TrackingScene","Right IndexTip"
"1697312908653","02-TrackingScene","Right ThumbTip"
"1697312908654","02-TrackingScene","Right MiddleTip"
"1697312908655","02-TrackingScene","Right RingTip"
"1697312908927","02-TrackingScene","Right ThumbTip"
"1697312909108","02-TrackingScene","Right IndexTip"
"1697312909223","02-TrackingScene","Right RingTip"
"1697312909224","02-TrackingScene","Right PinkyTip"
"1697312909285","02-TrackingScene","Right MiddleTip"
"1697312909408","02-TrackingScene","Right IndexTip"
"1697312910051","02-TrackingScene","target_lost"
