"timestamp","cam_pos","cam_rot","rif_pos","rif_rot","rpa_pos","rpa_rot","act_pos","act_rot"
"1697312670374","(-0.125416, 0.480735, 0.326717)","(0.789154, 0.055726, -0.038430, 0.610453)","(0.014759, 0.017862, 0.033452)","(0.595586, 0.096434, -0.122980, 0.787943)","(0.046923, 0.119076, -0.016946)","(0.493464, 0.105745, -0.246888, 0.827259)","(0.000171, 0.000361, 0.000330)","(0.000729, -0.004428, 0.000113, 0.999990)"
"1697312670389","(-0.122380, 0.480991, 0.326818)","(0.788879, 0.058898, -0.041692, 0.610298)","(0.015102, 0.017452, 0.032972)","(0.594472, 0.099765, -0.125776, 0.787928)","(0.046841, 0.118585, -0.017855)","(0.491774, 0.109171, -0.249241, 0.827115)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697312670424","(-0.122367, 0.481057, 0.326745)","(0.788885, 0.059282, -0.041385, 0.610273)","(0.015778, 0.017273, 0.033368)","(0.592875, 0.101284, -0.126217, 0.788866)","(0.047128, 0.118410, -0.017833)","(0.490806, 0.111011, -0.249372, 0.827406)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697312670435","(-0.122506, 0.481035, 0.326919)","(0.788827, 0.060025, -0.041477, 0.610270)","(0.016477, 0.017002, 0.033589)","(0.593254, 0.101768, -0.127105, 0.788377)","(0.047809, 0.118108, -0.017649)","(0.490475, 0.111432, -0.250789, 0.827117)","(0.000071, 0.000022, 0.000019)","(0.002028, 0.000860, 0.001576, 0.999996)"
"1697312670439","(-0.121731, 0.482652, 0.324818)","(0.787500, 0.058230, -0.041787, 0.612133)","(0.016530, 0.016942, 0.033669)","(0.591917, 0.100259, -0.129542, 0.789177)","(0.048340, 0.117618, -0.018040)","(0.488700, 0.109686, -0.254735, 0.827195)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697312670474","(-0.121731, 0.482652, 0.324818)","(0.787500, 0.058230, -0.041787, 0.612133)","(0.016530, 0.016942, 0.033669)","(0.591917, 0.100259, -0.129542, 0.789177)","(0.048340, 0.117618, -0.018040)","(0.488700, 0.109686, -0.254735, 0.827195)","(0.000022, 0.000097, 0.000523)","(-0.004097, 0.000077, -0.001598, 0.999990)"
"1697312670487","(-0.123493, 0.479415, 0.328214)","(0.789609, 0.059509, -0.040503, 0.609373)","(0.017744, 0.014861, 0.032451)","(0.597874, 0.107989, -0.129987, 0.783574)","(0.048240, 0.116684, -0.017891)","(0.494093, 0.118838, -0.255028, 0.822624)","(-0.000171, 0.000206, -0.000135)","(0.003442, 0.000547, -0.000349, 0.999994)"
"1697312670505","(-0.124135, 0.481399, 0.324842)","(0.787520, 0.059165, -0.039881, 0.612145)","(0.018820, 0.013557, 0.030348)","(0.599111, 0.111124, -0.127354, 0.782623)","(0.048566, 0.115868, -0.019309)","(0.498934, 0.121020, -0.248251, 0.821456)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697312670525","(-0.124271, 0.481419, 0.324762)","(0.787598, 0.059058, -0.039701, 0.612067)","(0.019019, 0.013440, 0.030365)","(0.599112, 0.111124, -0.127354, 0.782622)","(0.048765, 0.115751, -0.019292)","(0.498934, 0.121020, -0.248251, 0.821456)","(-0.000157, 0.000266, -0.000462)","(0.002970, -0.000683, 0.001107, 0.999995)"
"1697312670546","(-0.122786, 0.483490, 0.322574)","(0.786065, 0.057994, -0.040987, 0.614051)","(0.020125, 0.011900, 0.029265)","(0.599698, 0.111036, -0.124093, 0.782710)","(0.049489, 0.114647, -0.020124)","(0.505909, 0.121522, -0.240404, 0.819448)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697312670565","(-0.123204, 0.483654, 0.322510)","(0.786303, 0.057315, -0.040910, 0.613815)","(0.020619, 0.011638, 0.029642)","(0.596264, 0.109569, -0.118701, 0.786367)","(0.049573, 0.114556, -0.020240)","(0.510770, 0.120778, -0.234823, 0.818160)","(-0.000143, -0.000384, -0.000786)","(-0.002219, -0.000932, -0.000359, 0.999997)"
"1697312670585","(-0.122973, 0.482560, 0.325672)","(0.787733, 0.057746, -0.041305, 0.611912)","(0.020821, 0.012329, 0.031524)","(0.598853, 0.107491, -0.115182, 0.785209)","(0.049617, 0.115286, -0.018607)","(0.512391, 0.120311, -0.232686, 0.817825)","(0.000010, -0.000466, -0.001106)","(-0.002037, -0.001455, 0.001685, 0.999996)"
"1697312670606","(-0.120621, 0.482308, 0.329094)","(0.789026, 0.056792, -0.043407, 0.610187)","(0.020962, 0.012845, 0.033178)","(0.600279, 0.105226, -0.114975, 0.784458)","(0.050040, 0.115738, -0.017035)","(0.511832, 0.119286, -0.233231, 0.818170)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697312670619","(-0.120805, 0.482424, 0.329155)","(0.789037, 0.056097, -0.043529, 0.610228)","(0.021106, 0.012766, 0.033202)","(0.600279, 0.105226, -0.114975, 0.784458)","(0.050184, 0.115659, -0.017011)","(0.511832, 0.119286, -0.233231, 0.818170)","(-0.000080, 0.000253, -0.000686)","(0.000757, -0.000385, -0.000395, 1.000000)"
"1697312670645","(-0.120953, 0.482632, 0.329327)","(0.788410, 0.056172, -0.043648, 0.611023)","(0.021632, 0.013129, 0.034461)","(0.601686, 0.102587, -0.110952, 0.784308)","(0.050589, 0.115704, -0.016377)","(0.508792, 0.117456, -0.231206, 0.820901)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697312670664","(-0.121137, 0.482724, 0.329307)","(0.787989, 0.055932, -0.043488, 0.611599)","(0.021943, 0.013642, 0.036115)","(0.596690, 0.104301, -0.113817, 0.787482)","(0.050641, 0.115645, -0.016050)","(0.502169, 0.119060, -0.235054, 0.823651)","(0.000018, -0.000252, -0.000493)","(0.000108, -0.000573, 0.001019, 0.999999)"
"1697312670695","(-0.119982, 0.483336, 0.329889)","(0.787772, 0.055270, -0.044546, 0.611863)","(0.021723, 0.014250, 0.037190)","(0.591463, 0.103855, -0.118639, 0.790766)","(0.050857, 0.115937, -0.015702)","(0.501731, 0.119247, -0.239153, 0.822710)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
