"timestamp","scene name","event"
"1697307101821","02-TrackingScene","Right IndexTip"
"1697307104185","02-TrackingScene","Right IndexTip"
"1697307107033","02-TrackingScene","Right IndexTip"
"1697307107963","02-TrackingScene","Right IndexTip"
"1697307107991","02-TrackingScene","Right IndexTip"
"1697307110702","02-TrackingScene","Right IndexTip"
"1697307114123","02-TrackingScene","target_lost"
"1697307117834","02-TrackingScene","target_found"
"1697307118063","02-TrackingScene","Right IndexTip"
"1697307118351","02-TrackingScene","Right IndexTip"
"1697307120202","02-TrackingScene","Right IndexTip"
"1697307120848","02-TrackingScene","Right MiddleTip"
"1697307123680","02-TrackingScene","Right IndexTip"
"1697307124070","02-TrackingScene","Right ThumbTip"
"1697307125735","02-TrackingScene","Right IndexTip"
"1697307126078","02-TrackingScene","Right IndexTip"
"1697307127465","02-TrackingScene","Right IndexTip"
"1697307127998","02-TrackingScene","Right MiddleTip"
"1697307128130","02-TrackingScene","Right RingTip"
"1697307128178","02-TrackingScene","Right MiddleTip"
"1697307128216","02-TrackingScene","Right IndexTip"
"1697307129376","02-TrackingScene","Right IndexTip"
"1697307130759","02-TrackingScene","Right IndexTip"
"1697307131032","02-TrackingScene","Right MiddleTip"
"1697307131530","02-TrackingScene","Right MiddleTip"
"1697307132159","02-TrackingScene","Right IndexTip"
"1697307132981","02-TrackingScene","Right IndexTip"
"1697307133868","02-TrackingScene","target_lost"
"1697307139126","02-TrackingScene","target_found"
"1697307143555","02-TrackingScene","Right IndexTip"
"1697307143595","02-TrackingScene","Right IndexTip"
"1697307144648","02-TrackingScene","Right IndexTip"
"1697307146164","02-TrackingScene","Right IndexTip"
"1697307147383","02-TrackingScene","Right IndexTip"
"1697307148787","02-TrackingScene","Right IndexTip"
"1697307149218","02-TrackingScene","Right IndexTip"
"1697307149266","02-TrackingScene","Right IndexTip"
"1697307149831","02-TrackingScene","Right IndexTip"
"1697307150214","02-TrackingScene","Right IndexTip"
"1697307151298","02-TrackingScene","Right IndexTip"
"1697307152628","02-TrackingScene","Right IndexTip"
"1697307154832","02-TrackingScene","Right IndexTip"
"1697307155190","02-TrackingScene","Right IndexTip"
"1697307156191","02-TrackingScene","Right IndexTip"
"1697307156684","02-TrackingScene","Right IndexTip"
"1697307158449","02-TrackingScene","Right IndexTip"
"1697307158451","02-TrackingScene","Right MiddleTip"
"1697307158452","02-TrackingScene","Right RingTip"
"1697307158720","02-TrackingScene","Right IndexTip"
"1697307158721","02-TrackingScene","Right MiddleTip"
"1697307160249","02-TrackingScene","Right IndexTip"
"1697307160497","02-TrackingScene","Right MiddleTip"
"1697307160735","02-TrackingScene","Right IndexTip"
"1697307160748","02-TrackingScene","Right MiddleTip"
"1697307162385","02-TrackingScene","Right IndexTip"
"1697307163941","02-TrackingScene","Right IndexTip"
"1697307164452","02-TrackingScene","Right IndexTip"
"1697307165382","02-TrackingScene","Right IndexTip"
"1697307165634","02-TrackingScene","Right MiddleTip"
"1697307167248","02-TrackingScene","Right IndexTip"
"1697307168918","02-TrackingScene","Right IndexTip"
"1697307168945","02-TrackingScene","target_lost"
"1697307175185","02-TrackingScene","target_found"
"1697307178667","02-TrackingScene","Right IndexTip"
"1697307178895","02-TrackingScene","Right IndexTip"
"1697307178938","02-TrackingScene","Right RingTip"
"1697307178940","02-TrackingScene","Right MiddleTip"
"1697307179033","02-TrackingScene","Right MiddleTip"
"1697307180935","02-TrackingScene","Right IndexTip"
"1697307182317","02-TrackingScene","Right IndexTip"
"1697307182814","02-TrackingScene","Right IndexTip"
"1697307186818","02-TrackingScene","Right IndexTip"
"1697307186989","02-TrackingScene","Right IndexTip"
"1697307189029","02-TrackingScene","Right IndexTip"
"1697307191160","02-TrackingScene","Right IndexTip"
"1697307193752","02-TrackingScene","Right IndexTip"
"1697307194091","02-TrackingScene","Right MiddleTip"
"1697307196585","02-TrackingScene","Right IndexTip"
"1697307198732","02-TrackingScene","Right IndexTip"
"1697307199129","02-TrackingScene","Right MiddleTip"
"1697307200395","02-TrackingScene","Right IndexTip"
"1697307200769","02-TrackingScene","Right IndexTip"
"1697307201515","02-TrackingScene","Right IndexTip"
"1697307201907","02-TrackingScene","Right MiddleTip"
"1697307202062","02-TrackingScene","target_lost"
"1697307204243","02-TrackingScene","target_found"
"1697307205738","02-TrackingScene","Right IndexTip"
"1697307206568","02-TrackingScene","Right IndexTip"
"1697307207374","02-TrackingScene","Right IndexTip"
"1697307209306","02-TrackingScene","Right IndexTip"
"1697307209683","02-TrackingScene","Right MiddleTip"
"1697307210932","02-TrackingScene","Right IndexTip"
"1697307211195","02-TrackingScene","Right MiddleTip"
"1697307211250","02-TrackingScene","Right RingTip"
"1697307213899","02-TrackingScene","Right IndexTip"
"1697307214547","02-TrackingScene","Right MiddleTip"
"1697307214652","02-TrackingScene","Right MiddleTip"
"1697307216213","02-TrackingScene","Right IndexTip"
"1697307219832","02-TrackingScene","Right IndexTip"
"1697307220232","02-TrackingScene","Right MiddleTip"
"1697307224519","02-TrackingScene","target_lost"
"1697307226439","02-TrackingScene","target_found"
"1697307228702","02-TrackingScene","Right IndexTip"
"1697307229000","02-TrackingScene","Right MiddleTip"
"1697307230033","02-TrackingScene","Right IndexTip"
"1697307230098","02-TrackingScene","Right IndexTip"
"1697307232214","02-TrackingScene","Right IndexTip"
"1697307233852","02-TrackingScene","Right IndexTip"
"1697307236139","02-TrackingScene","Right IndexTip"
"1697307236302","02-TrackingScene","Right MiddleTip"
"1697307239880","02-TrackingScene","Right IndexTip"
"1697307240119","02-TrackingScene","Right MiddleTip"
"1697307240141","02-TrackingScene","Right PinkyTip"
"1697307240166","02-TrackingScene","Right RingTip"
"1697307240187","02-TrackingScene","Right PinkyTip"
"1697307240205","02-TrackingScene","Right MiddleTip"
"1697307240233","02-TrackingScene","Right IndexTip"
"1697307241712","02-TrackingScene","Right IndexTip"
"1697307243597","02-TrackingScene","Right IndexTip"
"1697307243923","02-TrackingScene","Right IndexTip"
"1697307243978","02-TrackingScene","Right IndexTip"
"1697307245847","02-TrackingScene","target_lost"
