"timestamp","cam_pos","cam_rot","rif_pos","rif_rot","rpa_pos","rpa_rot","act_pos","act_rot"
"1697306975797","(0.035880, 0.441963, 0.215709)","(0.753455, 0.070639, -0.087597, 0.647799)","(-0.097501, 0.259291, 0.023135)","(0.617741, -0.348315, -0.567582, 0.418238)","(0.004161, 0.257165, -0.027976)","(0.417490, -0.056109, -0.685468, 0.593875)","(-0.000002, 0.000003, 0.000001)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697306975812","(0.036054, 0.441925, 0.215851)","(0.752844, 0.070948, -0.087537, 0.648483)","(-0.097612, 0.259678, 0.022504)","(0.621182, -0.354903, -0.563595, 0.412962)","(0.004241, 0.257430, -0.028124)","(0.418028, -0.056176, -0.684688, 0.594390)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697306975830","(0.036034, 0.441864, 0.215950)","(0.752714, 0.071262, -0.087464, 0.648609)","(-0.097375, 0.259771, 0.022567)","(0.621182, -0.354902, -0.563596, 0.412962)","(0.004478, 0.257523, -0.028061)","(0.418028, -0.056176, -0.684688, 0.594390)","(0.000752, -0.003187, 0.000193)","(-0.013827, -0.001274, 0.008948, 0.999864)"
"1697306975856","(0.043727, 0.438085, 0.227906)","(0.761738, 0.066816, -0.092822, 0.637711)","(-0.093886, 0.264841, 0.028967)","(0.630003, -0.369014, -0.564358, 0.385259)","(0.008126, 0.261335, -0.020830)","(0.426574, -0.051679, -0.691065, 0.581200)","(0.000001, 0.000004, 0.000004)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697306975876","(0.043647, 0.438133, 0.227694)","(0.761661, 0.066596, -0.092199, 0.637916)","(-0.094160, 0.265235, 0.028530)","(0.631712, -0.372834, -0.562236, 0.381871)","(0.008100, 0.261436, -0.020749)","(0.428923, -0.054180, -0.690483, 0.579934)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697306975896","(0.043520, 0.437882, 0.227836)","(0.761787, 0.066255, -0.091461, 0.637908)","(-0.094289, 0.265469, 0.028668)","(0.630204, -0.372034, -0.563249, 0.383646)","(0.007899, 0.261538, -0.020815)","(0.428531, -0.054810, -0.690764, 0.579829)","(0.000001, 0.000002, 0.000005)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697306975921","(0.043531, 0.437851, 0.227869)","(0.761821, 0.066181, -0.091475, 0.637873)","(-0.094288, 0.265649, 0.028725)","(0.629463, -0.372253, -0.563407, 0.384418)","(0.007805, 0.261600, -0.020851)","(0.427786, -0.054547, -0.690917, 0.580222)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697306975935","(0.043538, 0.437386, 0.227942)","(0.761859, 0.066019, -0.091179, 0.637886)","(-0.094273, 0.265793, 0.028636)","(0.629750, -0.373059, -0.562358, 0.384701)","(0.007867, 0.261697, -0.020760)","(0.427449, -0.055109, -0.690511, 0.580900)","(0.000400, -0.002561, -0.000260)","(-0.007329, -0.000625, 0.003421, 0.999967)"
"1697306975957","(0.046375, 0.436019, 0.234426)","(0.766901, 0.064201, -0.093518, 0.631661)","(-0.092798, 0.268542, 0.032948)","(0.630921, -0.370840, -0.566784, 0.378383)","(0.009253, 0.264473, -0.016635)","(0.431072, -0.051145, -0.693147, 0.575420)","(0.000000, -0.000002, 0.000003)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697306975975","(0.046285, 0.435620, 0.234284)","(0.767306, 0.064070, -0.093764, 0.631146)","(-0.093291, 0.268684, 0.032616)","(0.629512, -0.366105, -0.570344, 0.379987)","(0.009218, 0.264575, -0.016603)","(0.435671, -0.052759, -0.692442, 0.572653)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
