"timestamp","scene name","event"
"1686331591255","02-TrackingScene","Right IndexTip"
"1686331591258","02-TrackingScene","Right ThumbTip"
"1686331591259","02-TrackingScene","Right MiddleTip"
"1686331591261","02-TrackingScene","Right PinkyTip"
"1686331591263","02-TrackingScene","Right RingTip"
"1686331591534","02-TrackingScene","Right Palm"
"1686331591635","02-TrackingScene","Right Palm"
"1686331591785","02-TrackingScene","Right ThumbTip"
"1686331591836","02-TrackingScene","Right ThumbTip"
"1686331591952","02-TrackingScene","Right IndexTip"
"1686331591969","02-TrackingScene","Right ThumbTip"
"1686331592037","02-TrackingScene","Right Palm"
"1686331592083","02-TrackingScene","Right Palm"
"1686331592084","02-TrackingScene","Right MiddleTip"
"1686331592286","02-TrackingScene","Right Palm"
"1686331592625","02-TrackingScene","Right Palm"
"1686331593220","02-TrackingScene","Right IndexTip"
"1686331593864","02-TrackingScene","Right IndexTip"
"1686331595035","02-TrackingScene","Right ThumbTip"
"1686331595351","02-TrackingScene","Right ThumbTip"
"1686331595553","02-TrackingScene","Right ThumbTip"
"1686331596088","02-TrackingScene","Right IndexTip"
"1686331596093","02-TrackingScene","Right ThumbTip"
"1686331596155","02-TrackingScene","Right MiddleTip"
"1686331596221","02-TrackingScene","Right Palm"
"1686331596254","02-TrackingScene","Right PinkyTip"
"1686331596266","02-TrackingScene","Right RingTip"
"1686331596482","02-TrackingScene","Right Palm"
"1686331596548","02-TrackingScene","Right Palm"
"1686331596836","02-TrackingScene","Right ThumbTip"
"1686331596883","02-TrackingScene","Right Palm"
"1686331596885","02-TrackingScene","Right PinkyTip"
"1686331596887","02-TrackingScene","Right RingTip"
"1686331596965","02-TrackingScene","Right Palm"
"1686331597185","02-TrackingScene","Right Palm"
"1686331597235","02-TrackingScene","Right MiddleTip"
"1686331597267","02-TrackingScene","Right MiddleTip"
"1686331597332","02-TrackingScene","Right Palm"
"1686331597638","02-TrackingScene","Right ThumbTip"
"1686331597883","02-TrackingScene","Right MiddleTip"
"1686331598255","02-TrackingScene","Right RingTip"
"1686331598269","02-TrackingScene","Right Palm"
"1686331598349","02-TrackingScene","Right PinkyTip"
"1686331598384","02-TrackingScene","Right Palm"
"1686331598439","02-TrackingScene","Right Palm"
"1686331598655","02-TrackingScene","Right IndexTip"
"1686331598767","02-TrackingScene","Right IndexTip"
"1686331598949","02-TrackingScene","Right ThumbTip"
"1686331599033","02-TrackingScene","Right Palm"
"1686331599035","02-TrackingScene","Right MiddleTip"
"1686331599282","02-TrackingScene","Right Palm"
"1686331599566","02-TrackingScene","Right Palm"
"1686331599899","02-TrackingScene","Right MiddleTip"
"1686331600034","02-TrackingScene","Right PinkyTip"
"1686331600049","02-TrackingScene","Right RingTip"
"1686331600200","02-TrackingScene","Right Palm"
"1686331600264","02-TrackingScene","Right Palm"
"1686331600353","02-TrackingScene","Right Palm"
"1686331600566","02-TrackingScene","Right Palm"
"1686331600725","02-TrackingScene","Right Palm"
"1686331600784","02-TrackingScene","Right Palm"
"1686331600886","02-TrackingScene","Right Palm"
"1686331601043","02-TrackingScene","Right ThumbTip"
"1686331601166","02-TrackingScene","Right Palm"
"1686331601437","02-TrackingScene","Right IndexTip"
"1686331601501","02-TrackingScene","Right ThumbTip"
"1686331601502","02-TrackingScene","Right MiddleTip"
