"timestamp","cam_pos","cam_rot","rif_pos","rif_rot","rpa_pos","rpa_rot","act_pos","act_rot"
"1686331573132","(0.011313, 0.459542, -0.100432)","(0.532636, 0.023317, -0.135189, 0.835152)","(-0.143150, -0.137734, -0.397103)","(0.713519, -0.139450, -0.229460, 0.647142)","(-0.060914, -0.060906, -0.430758)","(0.592073, -0.084524, -0.318434, 0.735462)","(-0.002308, 0.001165, -0.003338)","(-0.004796, -0.002958, 0.001426, 0.999983)"
"1686331573145","(0.011109, 0.460863, -0.092955)","(0.536079, 0.025445, -0.138573, 0.832328)","(-0.143564, -0.134715, -0.394236)","(0.715733, -0.137450, -0.233159, 0.643794)","(-0.061307, -0.057800, -0.427641)","(0.594528, -0.081664, -0.321635, 0.732406)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686331573164","(0.009499, 0.461596, -0.093120)","(0.536008, 0.025407, -0.138738, 0.832347)","(-0.143564, -0.134715, -0.394236)","(0.715733, -0.137450, -0.233159, 0.643794)","(-0.061307, -0.057800, -0.427641)","(0.594528, -0.081664, -0.321635, 0.732406)","(-0.002254, 0.002147, -0.001691)","(-0.008206, 0.003957, -0.003194, 0.999953)"
"1686331573178","(0.007916, 0.461598, -0.084160)","(0.543264, 0.024895, -0.133608, 0.828489)","(-0.130313, -0.136033, -0.399517)","(0.710513, -0.090278, -0.264958, 0.645615)","(-0.049319, -0.055226, -0.427689)","(0.621877, -0.055371, -0.330827, 0.707642)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686331573200","(0.006419, 0.462496, -0.084389)","(0.543747, 0.024608, -0.132903, 0.828294)","(-0.130206, -0.135793, -0.398978)","(0.710513, -0.090279, -0.264958, 0.645615)","(-0.049213, -0.054986, -0.427150)","(0.621877, -0.055371, -0.330827, 0.707642)","(-0.002369, 0.003815, -0.002211)","(-0.006914, 0.002320, -0.006152, 0.999955)"
"1686331573231","(0.002074, 0.460671, -0.075917)","(0.549464, 0.026589, -0.125338, 0.825635)","(-0.124298, -0.135655, -0.399255)","(0.716114, -0.085569, -0.259950, 0.642094)","(-0.044179, -0.053478, -0.425927)","(0.627850, -0.050897, -0.325399, 0.705216)","(-0.002621, 0.004377, -0.002821)","(0.003938, -0.002913, -0.006575, 0.999966)"
"1686331573244","(-0.004678, 0.457339, -0.077072)","(0.545306, 0.032592, -0.120929, 0.828828)","(-0.122109, -0.144750, -0.394602)","(0.713367, -0.080011, -0.257469, 0.646850)","(-0.043235, -0.061742, -0.422388)","(0.624439, -0.045995, -0.322380, 0.709952)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686331573265","(-0.006122, 0.458162, -0.077367)","(0.545234, 0.032855, -0.120631, 0.828908)","(-0.122109, -0.144750, -0.394602)","(0.713367, -0.080011, -0.257469, 0.646850)","(-0.043235, -0.061742, -0.422388)","(0.624439, -0.045995, -0.322380, 0.709952)","(-0.002564, 0.003677, -0.002713)","(0.006561, -0.002098, -0.007655, 0.999947)"
"1686331573278","(-0.012206, 0.453909, -0.080937)","(0.539323, 0.038637, -0.115511, 0.833244)","(-0.118858, -0.155379, -0.389396)","(0.709158, -0.074879, -0.253475, 0.653635)","(-0.041381, -0.071548, -0.418604)","(0.619423, -0.041838, -0.317936, 0.716576)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686331573298","(-0.013484, 0.454704, -0.081141)","(0.539758, 0.038849, -0.114904, 0.833036)","(-0.117856, -0.152028, -0.386825)","(0.684972, -0.129599, -0.165953, 0.697479)","(-0.040497, -0.068082, -0.416433)","(0.590191, -0.095017, -0.262609, 0.757419)","(-0.002118, 0.002575, -0.001965)","(-0.009148, 0.001187, -0.003127, 0.999953)"
"1686331573333","(-0.015268, 0.453995, -0.070956)","(0.547202, 0.041055, -0.110439, 0.828666)","(-0.113343, -0.146995, -0.388017)","(0.699139, -0.122897, -0.178162, 0.681439)","(-0.035873, -0.062470, -0.415689)","(0.600458, -0.082953, -0.271995, 0.747387)","(-0.001710, 0.002615, -0.002463)","(-0.006038, 0.000537, 0.005180, 0.999968)"
"1686331573345","(-0.011278, 0.453713, -0.063105)","(0.551698, 0.038638, -0.112816, 0.825475)","(-0.111158, -0.141994, -0.387782)","(0.713271, -0.128862, -0.186484, 0.663222)","(-0.032157, -0.058826, -0.413816)","(0.603941, -0.083334, -0.283706, 0.740150)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686331573365","(-0.012425, 0.454116, -0.063243)","(0.551453, 0.038447, -0.112024, 0.825755)","(-0.111045, -0.141330, -0.387790)","(0.710933, -0.128233, -0.187095, 0.665678)","(-0.032055, -0.058245, -0.414191)","(0.603380, -0.084094, -0.284828, 0.740091)","(-0.001519, 0.002018, -0.003237)","(0.004526, -0.005033, -0.003476, 0.999971)"
"1686331573381","(-0.015627, 0.452033, -0.064062)","(0.547150, 0.043591, -0.111623, 0.828412)","(-0.110202, -0.145118, -0.381706)","(0.713195, -0.126616, -0.185943, 0.663887)","(-0.031860, -0.061740, -0.408904)","(0.599919, -0.080441, -0.284418, 0.743460)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686331573398","(-0.016494, 0.452350, -0.064144)","(0.547012, 0.043232, -0.110946, 0.828613)","(-0.109712, -0.144611, -0.381304)","(0.713195, -0.126616, -0.185943, 0.663887)","(-0.031370, -0.061233, -0.408502)","(0.599919, -0.080441, -0.284418, 0.743460)","(-0.001741, 0.000989, -0.001907)","(-0.000140, -0.001077, -0.002773, 0.999996)"
"1686331573433","(-0.018264, 0.451495, -0.062604)","(0.547173, 0.045430, -0.108669, 0.828691)","(-0.106684, -0.143668, -0.378400)","(0.722105, -0.129031, -0.187644, 0.653226)","(-0.028273, -0.059929, -0.405058)","(0.601839, -0.075798, -0.283860, 0.742609)","(-0.001594, 0.000864, -0.000483)","(-0.000326, 0.002504, -0.002155, 0.999995)"
"1686331573445","(-0.019504, 0.451591, -0.062029)","(0.549229, 0.044526, -0.105122, 0.827837)","(-0.101388, -0.134568, -0.383421)","(0.757604, -0.152201, -0.173703, 0.610490)","(-0.020688, -0.052522, -0.399566)","(0.590816, -0.092272, -0.285468, 0.748953)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686331573466","(-0.019880, 0.452005, -0.061998)","(0.548449, 0.044649, -0.104742, 0.828396)","(-0.101575, -0.130628, -0.382773)","(0.775045, -0.167396, -0.151135, 0.590289)","(-0.020826, -0.049059, -0.392881)","(0.586844, -0.106219, -0.276527, 0.753568)","(-0.000858, 0.000564, -0.000562)","(0.004290, -0.000113, -0.006277, 0.999971)"
"1686331573478","(-0.025143, 0.450938, -0.065483)","(0.543916, 0.047975, -0.099665, 0.831818)","(-0.098133, -0.134180, -0.379676)","(0.773530, -0.163107, -0.146804, 0.594555)","(-0.018416, -0.051694, -0.390504)","(0.584237, -0.103629, -0.271408, 0.757804)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686331573497","(-0.025472, 0.451027, -0.065482)","(0.543515, 0.048942, -0.100134, 0.831967)","(-0.095207, -0.128221, -0.384507)","(0.821198, -0.177316, -0.103368, 0.532455)","(-0.018204, -0.046167, -0.381184)","(0.584874, -0.115783, -0.254753, 0.761326)","(-0.000340, 0.000223, -0.000412)","(0.003605, -0.001371, 0.001988, 0.999991)"
"1686331573533","(-0.024093, 0.450667, -0.068534)","(0.540049, 0.049234, -0.102973, 0.833858)","(-0.090691, -0.117228, -0.374904)","(0.849235, -0.192715, -0.062071, 0.487655)","(-0.016146, -0.036626, -0.363052)","(0.590642, -0.133061, -0.242501, 0.758044)","(0.000372, -0.000333, 0.000118)","(-0.006675, 0.000577, -0.001351, 0.999977)"
"1686331573547","(-0.026126, 0.452115, -0.062893)","(0.545493, 0.050695, -0.100978, 0.830464)","(-0.082320, -0.095594, -0.369565)","(0.882391, -0.200798, -0.046485, 0.422973)","(-0.009770, -0.018658, -0.346668)","(0.599596, -0.130905, -0.251214, 0.748492)","(0.000588, 0.000059, 0.000596)","(-0.004688, 0.001037, 0.000335, 0.999988)"
"1686331573569","(-0.026411, 0.452831, -0.059461)","(0.549959, 0.050333, -0.100074, 0.827645)","(-0.081536, -0.077190, -0.372156)","(0.921683, -0.208310, -0.023381, 0.326435)","(-0.012713, -0.007286, -0.336844)","(0.606487, -0.124133, -0.266848, 0.738619)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686331573578","(-0.026553, 0.452977, -0.059523)","(0.550695, 0.050326, -0.099584, 0.827216)","(-0.082776, -0.061391, -0.370907)","(0.945030, -0.216762, -0.000156, 0.244813)","(-0.017795, 0.000799, -0.326378)","(0.605372, -0.125674, -0.282192, 0.733552)","(0.000774, -0.000647, 0.000422)","(-0.003952, 0.000701, 0.000940, 0.999992)"
"1686331573598","(-0.026535, 0.454249, -0.056720)","(0.554342, 0.049729, -0.099493, 0.824823)","(-0.082378, -0.052685, -0.365157)","(0.945785, -0.217820, -0.000581, 0.240923)","(-0.017343, 0.009028, -0.320047)","(0.608346, -0.125642, -0.282952, 0.730799)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686331573630","(-0.026677, 0.454431, -0.057037)","(0.555462, 0.049733, -0.099268, 0.824096)","(-0.089312, -0.022588, -0.337289)","(0.941552, -0.260346, 0.011232, 0.213480)","(-0.021438, 0.031228, -0.296536)","(0.554301, -0.149926, -0.338544, 0.745427)","(0.001107, -0.001466, 0.000227)","(-0.002217, -0.000410, 0.001200, 0.999997)"
"1686331573645","(-0.026809, 0.456500, -0.055461)","(0.557894, 0.049516, -0.099140, 0.822480)","(-0.099571, 0.007704, -0.306835)","(0.933754, -0.298776, 0.004784, 0.197014)","(-0.027538, 0.054218, -0.274139)","(0.499993, -0.158280, -0.391544, 0.756074)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686331573665","(-0.026970, 0.456527, -0.055838)","(0.558231, 0.049078, -0.098963, 0.822299)","(-0.099565, 0.014663, -0.298376)","(0.933754, -0.298776, 0.004784, 0.197013)","(-0.027532, 0.061177, -0.265680)","(0.499994, -0.158280, -0.391544, 0.756074)","(0.001387, -0.001946, 0.000265)","(-0.002157, 0.000061, 0.000946, 0.999997)"
"1686331573678","(-0.027472, 0.458878, -0.054785)","(0.561236, 0.048046, -0.099603, 0.820235)","(-0.108911, 0.031743, -0.275651)","(0.922716, -0.318292, -0.004029, 0.217417)","(-0.033947, 0.075999, -0.251244)","(0.444512, -0.163425, -0.420198, 0.774038)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686331573698","(-0.027475, 0.459361, -0.055183)","(0.562913, 0.047549, -0.099958, 0.819071)","(-0.112298, 0.045304, -0.251090)","(0.905438, -0.339405, -0.002820, 0.254911)","(-0.035136, 0.087061, -0.234756)","(0.374459, -0.179833, -0.442862, 0.794552)","(0.001265, -0.001866, -0.000427)","(-0.002825, -0.000857, 0.001530, 0.999995)"
"1686331573734","(-0.027264, 0.462131, -0.051971)","(0.566078, 0.047617, -0.102077, 0.816621)","(-0.116605, 0.064281, -0.228687)","(0.883431, -0.370235, -0.025909, 0.286016)","(-0.036327, 0.099128, -0.222172)","(0.297938, -0.179214, -0.487681, 0.800802)","(0.001821, -0.003073, 0.000340)","(0.001260, 0.000385, 0.001509, 0.999998)"
"1686331573745","(-0.027485, 0.465843, -0.053344)","(0.563753, 0.046701, -0.104233, 0.818008)","(-0.114774, 0.083511, -0.200812)","(0.872817, -0.377673, -0.007726, 0.309021)","(-0.035980, 0.114493, -0.202324)","(0.224188, -0.190307, -0.498056, 0.815759)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
