"timestamp","cam_pos","cam_rot","rif_pos","rif_rot","rpa_pos","rpa_rot","act_pos","act_rot"
"1691603622619","(-0.047008, 0.453599, 0.108382)","(0.759076, 0.098242, -0.019611, 0.643248)","(0.042484, 0.119339, -0.058929)","(0.731334, 0.158536, -0.130798, 0.650315)","(0.049266, 0.224628, -0.110528)","(0.517200, 0.241518, -0.135204, 0.809872)","(0.000211, 0.000377, 0.000091)","(-0.000550, 0.000633, -0.000163, 1.000000)"
"1691603622636","(-0.046963, 0.453753, 0.109363)","(0.758021, 0.098426, -0.019657, 0.644461)","(0.042309, 0.119040, -0.058835)","(0.731748, 0.158315, -0.130142, 0.650034)","(0.049122, 0.224388, -0.110311)","(0.517692, 0.241164, -0.134612, 0.809762)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1691603622658","(-0.046420, 0.454237, 0.109574)","(0.756231, 0.099084, -0.019890, 0.646453)","(0.042309, 0.119040, -0.058835)","(0.731748, 0.158315, -0.130142, 0.650034)","(0.049122, 0.224388, -0.110311)","(0.517692, 0.241164, -0.134612, 0.809762)","(0.000070, 0.000156, 0.000036)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1691603622680","(-0.046142, 0.454458, 0.109736)","(0.754614, 0.100232, -0.020115, 0.648157)","(0.042239, 0.118883, -0.058871)","(0.731748, 0.158315, -0.130142, 0.650034)","(0.049052, 0.224232, -0.110346)","(0.517692, 0.241164, -0.134612, 0.809762)","(0.001602, 0.009003, 0.001792)","(-0.006759, 0.026771, -0.039897, 0.998822)"
"1691603622691","(-0.088118, 0.439284, 0.110845)","(0.752012, 0.114168, 0.025683, 0.648678)","(0.034863, 0.113694, -0.057127)","(0.732448, 0.170801, -0.083394, 0.653753)","(0.035936, 0.220042, -0.106958)","(0.516537, 0.240767, -0.086657, 0.817136)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1691603622705","(-0.087873, 0.439580, 0.110469)","(0.751152, 0.114729, 0.025216, 0.649594)","(0.034863, 0.113694, -0.057127)","(0.732448, 0.170801, -0.083394, 0.653753)","(0.035936, 0.220042, -0.106958)","(0.516537, 0.240767, -0.086657, 0.817136)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1691603622723","(-0.088001, 0.439871, 0.110278)","(0.752015, 0.114586, 0.025181, 0.648621)","(0.034863, 0.113694, -0.057127)","(0.732448, 0.170801, -0.083394, 0.653753)","(0.035936, 0.220042, -0.106958)","(0.516537, 0.240767, -0.086657, 0.817136)","(-0.000398, -0.008131, -0.001948)","(0.007808, -0.024717, 0.038055, 0.998939)"
"1691603622756","(-0.047396, 0.455289, 0.108427)","(0.751717, 0.102368, -0.019213, 0.651209)","(0.041574, 0.118005, -0.058955)","(0.731005, 0.158255, -0.127622, 0.651383)","(0.048196, 0.223267, -0.110630)","(0.516630, 0.240375, -0.132308, 0.811054)","(0.000081, 0.000169, -0.000017)","(0.000416, 0.000170, -0.000331, 1.000000)"
"1691603622771","(-0.047085, 0.456037, 0.107637)","(0.752485, 0.103381, -0.019444, 0.650154)","(0.041435, 0.117814, -0.059022)","(0.730703, 0.158333, -0.127348, 0.651756)","(0.048005, 0.223038, -0.110783)","(0.516236, 0.240353, -0.132053, 0.811353)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1691603622792","(-0.047009, 0.455951, 0.107877)","(0.752576, 0.102786, -0.019051, 0.650155)","(0.041435, 0.117814, -0.059022)","(0.730703, 0.158333, -0.127348, 0.651756)","(0.048005, 0.223038, -0.110783)","(0.516236, 0.240353, -0.132053, 0.811353)","(-0.000207, 0.000509, -0.001200)","(0.004478, 0.001276, -0.003674, 0.999983)"
"1691603622809","(-0.050034, 0.456812, 0.104451)","(0.749285, 0.104884, -0.016413, 0.653683)","(0.040929, 0.117087, -0.058766)","(0.727353, 0.159613, -0.124728, 0.655687)","(0.046861, 0.221888, -0.111452)","(0.511878, 0.240619, -0.129487, 0.814442)","(0.000070, 0.000079, 0.000002)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1691603622824","(-0.049813, 0.457210, 0.104499)","(0.750347, 0.105591, -0.016610, 0.652345)","(0.040859, 0.117008, -0.058769)","(0.727353, 0.159613, -0.124728, 0.655687)","(0.046791, 0.221810, -0.111454)","(0.511878, 0.240619, -0.129487, 0.814442)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1691603622849","(-0.049534, 0.457626, 0.105039)","(0.750575, 0.106508, -0.016495, 0.651936)","(0.040859, 0.117008, -0.058769)","(0.727353, 0.159613, -0.124728, 0.655687)","(0.046791, 0.221810, -0.111454)","(0.511878, 0.240619, -0.129487, 0.814442)","(0.000057, 0.000049, -0.000023)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1691603622868","(-0.049701, 0.457917, 0.105541)","(0.749793, 0.107053, -0.015690, 0.652766)","(0.040802, 0.116959, -0.058746)","(0.727353, 0.159613, -0.124728, 0.655687)","(0.046733, 0.221760, -0.111431)","(0.511878, 0.240619, -0.129487, 0.814442)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1691603622888","(-0.049565, 0.458313, 0.106538)","(0.747913, 0.107199, -0.014994, 0.654913)","(0.040802, 0.116959, -0.058746)","(0.727353, 0.159613, -0.124728, 0.655687)","(0.046733, 0.221760, -0.111431)","(0.511878, 0.240619, -0.129487, 0.814442)","(0.000049, 0.000049, -0.000036)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1691603622903","(-0.049712, 0.458362, 0.106336)","(0.746079, 0.106556, -0.014508, 0.657116)","(0.040752, 0.116909, -0.058710)","(0.727353, 0.159613, -0.124728, 0.655687)","(0.046684, 0.221711, -0.111396)","(0.511878, 0.240619, -0.129487, 0.814442)","(-0.002100, 0.010484, -0.011392)","(-0.007129, 0.006575, -0.041671, 0.999084)"
"1691603622924","(-0.086328, 0.440508, 0.122877)","(0.744714, 0.132907, 0.018293, 0.653760)","(0.004493, 0.151499, -0.013675)","(0.591791, 0.141838, -0.126748, 0.783327)","(0.014755, 0.247740, -0.085326)","(0.448240, 0.214001, -0.144292, 0.855841)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1691603622959","(-0.086758, 0.440968, 0.122182)","(0.744482, 0.132864, 0.017297, 0.654060)","(0.005059, 0.155318, -0.009250)","(0.579280, 0.135335, -0.118497, 0.795034)","(0.016998, 0.248892, -0.083188)","(0.434232, 0.196439, -0.150658, 0.866116)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
