"timestamp","scene name","event"
"1691603922843","02-TrackingScene","Right RingTip"
"1691603923506","02-TrackingScene","Right RingTip"
"1691603924071","02-TrackingScene","Right MiddleTip"
"1691603924164","02-TrackingScene","Right IndexTip"
"1691603925133","02-TrackingScene","Right RingTip"
"1691603925733","02-TrackingScene","Right IndexTip"
"1691603925737","02-TrackingScene","Right MiddleTip"
"1691603926869","02-TrackingScene","Right MiddleTip"
"1691603926998","02-TrackingScene","Right IndexTip"
"1691603927205","02-TrackingScene","Right RingTip"
"1691603927492","02-TrackingScene","Right RingTip"
"1691603928745","02-TrackingScene","Right IndexTip"
"1691603928858","02-TrackingScene","Right RingTip"
"1691603929797","02-TrackingScene","Right RingTip"
"1691603930605","02-TrackingScene","Right IndexTip"
"1691603930846","02-TrackingScene","Right RingTip"
"1691603932093","02-TrackingScene","Right RingTip"
"1691603932930","02-TrackingScene","Right IndexTip"
"1691603933103","02-TrackingScene","Right RingTip"
"1691603933798","02-TrackingScene","Right ThumbTip"
"1691603934160","02-TrackingScene","Right MiddleTip"
"1691603934658","02-TrackingScene","Right ThumbTip"
"1691603935089","02-TrackingScene","Right IndexTip"
"1691603936271","02-TrackingScene","Right MiddleTip"
"1691603936672","02-TrackingScene","Right MiddleTip"
"1691603936762","02-TrackingScene","Right IndexTip"
"1691603936784","02-TrackingScene","Right RingTip"
"1691603937112","02-TrackingScene","Right ThumbTip"
"1691603937433","02-TrackingScene","Right MiddleTip"
"1691603937981","02-TrackingScene","target_lost"
